objectid,name,code,num,age,acode,sliprate,slipcode,slipsense,dipdirecti,slipdirect,fcode,ftype,mappedscal,secondarys,slipsense_,fault_id,section_id,azimuth,cooperator,length,CFM_URL,FACODE,URL_OLD
3784,Unnamed faults in northern Red Hills,154,1262,"<1,600,000",5,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1262,,12,U.S. Geological Survey,22.08309092000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1262&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1262
3785,Unnamed faults in northwestern Squaw Valley,134,1534,"<130,000",3,<0.2,4,N,South,,1,Well constrained,250,,1,1534,,78,"Piedmont Geosciences, Inc.",2.69165479000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1534&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1534
7531,Raymond fault,222,103,"<15,000",2,1-5,2,LL,,,2,Moderately constrained,100,,3,103,,71,California Geological Survey,2.40474209000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=103&section_id=,22,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=103
3786,Unnamed faults in northwestern Squaw Valley,134,1534,"<130,000",3,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1534,,66,"Piedmont Geosciences, Inc.",14.32305935000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1534&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1534
7516,"Pleito fault zone, western Pleito section (Pleito fault)",153,76a,"<1,600,000",5,0.2-1,3,R,,,1,Well constrained,100,,2,76,a,77,California Geological Survey,28.76039561000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=76&section_id=a,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=76a
7524,Malibu Coast fault zone (Puerco Canyon fault),333,99,"<130,000",3,0.2-1,3,R,,,3,Inferred,100,LL,2,99,,273,California Geological Survey,4.72079645000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=99&section_id=,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=99
7525,Malibu Coast fault zone (Puerco Canyon fault),133,99,"<130,000",3,0.2-1,3,R,,,1,Well constrained,100,LL,2,99,,283,California Geological Survey,0.12824960000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=99&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=99
7526,Pulgas fault,254,458,"<1,600,000",5,<0.2,4,,,,2,Moderately constrained,100,,4,458,,303,,2.48258291000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=458&section_id=,25,
7527,"Foothills Fault System, southern reach section (Rawhide Flat East fault)",0,26d,"<130,000",3,Unknown,0,,,,1,Well constrained,100,,4,26,d,313,,7.89225345000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=26&section_id=d,13,
7528,Pulgas fault,354,458,"<1,600,000",5,<0.2,4,,,,3,Inferred,100,,4,458,,291,,16.60902948000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=458&section_id=,35,
8723,Eastern Snake Mountains fault,154,1576,"<1,600,000",5,<0.2,4,N,East,,1,Well constrained,250,,1,1576,,169,"Piedmont Geosciences, Inc.",1.57298540000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1576&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1576
7517,"San Andreas fault zone, Mojave section (Powerline thrust)",231,1h,"<130,000",3,>5,1,T,,,2,Moderately constrained,100,,2,1,h,284,California Geological Survey,7.64911676000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1&section_id=h,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1h
7518,unnamed fault,154,,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,,,293,,1.46431145000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,15,
7519,"San Andreas fault zone, Mojave section (Powerline thrust)",331,1h,"<130,000",3,>5,1,T,,,3,Inferred,100,,2,1,h,282,California Geological Survey,1.19819725000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1&section_id=h,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1h
7520,"San Andreas fault zone, Mojave section (Powerline thrust)",131,1h,"<130,000",3,>5,1,T,,,1,Well constrained,100,,2,1,h,291,California Geological Survey,0.27592343000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1&section_id=h,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1h
7521,Powerline fault,0,314,"<130,000",3,Unknown,0,,,,2,Moderately constrained,100,,4,314,,132,,7.88709468000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=314&section_id=,23,
7522,Premier fault,0,407,<150,1,Unknown,0,N,,,1,Well constrained,100,,1,407,,350,,7.43696981000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=407&section_id=,11,
7523,Malibu Coast fault zone (Puerco Canyon fault),233,99,"<130,000",3,0.2-1,3,R,,,2,Moderately constrained,100,LL,2,99,,275,California Geological Survey,0.83880565000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=99&section_id=,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=99
7532,Raymond fault,122,103,"<15,000",2,1-5,2,LL,,,1,Well constrained,100,,3,103,,72,California Geological Survey,33.21975970000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=103&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=103
7533,Raymond fault,122,103,"<15,000",2,1-5,2,LL,,,1,Well constrained,100,R,3,103,,70,California Geological Survey,2.82386490000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=103&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=103
7534,Raymond fault,232,103,"<130,000",3,1-5,2,LL,,,2,Moderately constrained,100,R,3,103,,89,California Geological Survey,5.18893449000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=103&section_id=,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=103
7535,Raymond fault,332,103,"<130,000",3,1-5,2,LL,,,3,Inferred,100,R,3,103,,76,California Geological Survey,1.94242532000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=103&section_id=,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=103
7536,Unnamed faults near Tygh Ridge (Class B),164,850,Class B,6,<0.2,4,R,North,,1,Well constrained,100,,2,850,,71,U.S. Geological Survey,28.65556358000,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=850,16,
7537,Unnamed faults near Tygh Ridge (Class B),164,850,Class B,6,<0.2,4,R,South,,1,Well constrained,100,,2,850,,272,U.S. Geological Survey,8.11660262000,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=850,16,
7538,San Juan fault zone (Red Hills fault),0,77,"<15,000",2,Unknown,0,RL,,,1,Well constrained,100,,3,77,,334,,18.42708953000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=77&section_id=,12,
7539,Red Mountain fault zone (Red Mountain fault),332,90,"<130,000",3,1-5,2,R,,,3,Inferred,100,,2,90,,41,,1.82332440000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,33,
7540,Red Mountain fault zone (Red Mountain fault),222,90,"<15,000",2,1-5,2,R,,,2,Moderately constrained,100,,2,90,,102,,0.58681115000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,22,
7541,Red Mountain fault zone (Red Mountain fault),322,90,"<15,000",2,1-5,2,R,,,3,Inferred,100,,2,90,,290,,1.11535159000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,32,
7542,Red Mountain fault zone (Red Mountain fault),122,90,"<15,000",2,1-5,2,R,,,1,Well constrained,100,,2,90,,284,,1.01253000000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,12,
7543,"Red Mountain fault zone (Red Mountain fault, north strand)",152,90,"<1,600,000",5,1-5,2,R,,,1,Well constrained,100,,2,90,,290,,2.28861894000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,15,
7544,unnamed fault,154,,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,,,346,,5.11319084000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,15,
7545,Unnamed faults northwest of Condon (Class B),164,814,Class B,6,<0.2,4,N,Unspecified,,1,Well constrained,250,SS,1,814,,101,U.S. Geological Survey,61.52453529000,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=814,16,
8724,Eastern Snake Mountains fault,154,1576,"<1,600,000",5,<0.2,4,N,East,,1,Well constrained,250,,1,1576,,181,"Piedmont Geosciences, Inc.",0.55025618000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1576&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1576
7546,Unnamed faults offshore of Queets River,124,582,"<15,000",2,<0.2,4,T,Southwest,,1,Well constrained,250,,2,582,,306,U.S. Geological Survey,28.36239519000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=582&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=582
7602,Brawley seismic zone (Rico fault),111,124,<150,1,>5,1,N,,,1,Well constrained,100,,1,124,,355,California Geological Survey,0.41108939000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=124&section_id=,11,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=124
7627,Pajarito fault,134,2008,"<130,000",3,<0.2,4,N,East,,3,Inferred,250,,1,2008,,20,"William Lettis & Associates, Inc.",0.00739944000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2008&section_id=,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2008
7640,Rodgers Creek fault zone (Rodgers Creek fault),231,32,"<130,000",3,>5,1,RL,,,2,Moderately constrained,100,,3,32,,329,California Geological Survey,0.50782624000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=32&section_id=,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=32
7776,San Benito fault zone (San Benito fault),154,288,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,288,,314,,1.01301842000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=288&section_id=,15,
7788,"San Andreas fault zone, Cholame-Carrizo section",351,1g,"<1,600,000",5,>5,1,RL,,,3,Inferred,100,,3,1,g,128,California Geological Survey,0.68379887000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1&section_id=g,35,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1g
7897,Rendija Canyon fault,134,2026,"<130,000",3,<0.2,4,N,West,,1,Well constrained,24,,1,2026,,227,"William Lettis & Associates, Inc.",0.52247948000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2026&section_id=,13,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2026
7919,Animas Valley faults,124,2093,"<15,000",2,<0.2,4,N,West,,1,Inferred,250,,1,2093,,150,U.S. Geological Survey,0.90470635000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2093&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2093
8136,Coal Mine Canyon fault zone,154,1562,"<1,600,000",5,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1562,,175,"Piedmont Geosciences, Inc.",0.38429870000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1562&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1562
8328,"San Jacinto fault zone, Superstition Hills section (Superstition Hills flt)",222,125f,"<15,000",2,1-5,2,RL,,,2,Moderately constrained,100,,3,125,f,289,California Geological Survey,4.07513550000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=125&section_id=f,22,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=125f
8349,Ruby Mountains fault zone,124,1573,"<15,000",2,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1573,,245,"Piedmont Geosciences, Inc.",0.57680768000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1573&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1573
8375,unnamed fault,154,,"<1,600,000",5,<0.2,4,,,,1,Well constrained,100,,4,,,217,,7.93487999000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id= &section_id=,15,
8382,Thirty Mile Bank fault,254,291,"<1,600,000",5,<0.2,4,,,,2,Moderately constrained,100,,4,291,,320,,18.82200526000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=291&section_id=,25,
8521,Ruby Mountains fault zone,124,1573,"<15,000",2,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1573,,203,"Piedmont Geosciences, Inc.",0.15839554000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1573&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1573
8522,Ruby Mountains fault zone,124,1573,"<15,000",2,<0.2,4,N,Unspecified,,1,Well constrained,250,,1,1573,,183,"Piedmont Geosciences, Inc.",0.38265355000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1573&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1573
7547,Unnamed faults offshore of Queets River,154,582,"<1,600,000",5,<0.2,4,Unk,Unspecified,,1,Well constrained,250,,4,582,,249,U.S. Geological Survey,14.24355354000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=582&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=582
7551,Pajarito fault,134,2008,"<130,000",3,<0.2,4,N,East,,3,Moderately constrained,50,,1,2008,,76,"William Lettis & Associates, Inc.",4.91942501000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=2008&section_id=,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=2008
3787,Unnamed faults in northwestern Squaw Valley,154,1534,"<1,600,000",5,<0.2,4,N,South,,1,Well constrained,250,,1,1534,,252,"Piedmont Geosciences, Inc.",1.51338858000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=1534&section_id=,15,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=1534
7562,Red Mountain fault zone (Red Mountain fault),252,90,"<1,600,000",5,1-5,2,R,,,2,Moderately constrained,100,,2,90,,278,,1.74579270000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,25,
7563,Red Mountain fault zone (Red Mountain fault),352,90,"<1,600,000",5,1-5,2,R,,,3,Inferred,100,,2,90,,62,,1.33470599000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,35,
7564,Red Mountain fault zone (Red Mountain fault),152,90,"<1,600,000",5,1-5,2,R,,,1,Well constrained,100,,2,90,,278,,7.52675947000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,15,
7552,Quien Sabe fault zone (Quien Sabe fault),123,64,"<15,000",2,0.2-1,3,RL,,,1,Well constrained,100,N,3,64,,318,California Geological Survey,36.49314948000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=64&section_id=,12,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=64
7553,Quien Sabe fault zone (Quien Sabe fault),233,64,"<130,000",3,0.2-1,3,RL,,,2,Moderately constrained,100,,3,64,,312,California Geological Survey,6.82332458000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=64&section_id=,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=64
7554,"Hayward fault zone, southeast extension section (Quimby fault)",232,55c,"<130,000",3,1-5,2,RL,,,2,Moderately constrained,100,R,3,55,c,318,California Geological Survey,3.79006898000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=55&section_id=c,23,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=55c
7555,"Hayward fault zone, southeast extension section (Quimby fault)",332,55c,"<130,000",3,1-5,2,RL,,,3,Inferred,100,R,3,55,c,318,California Geological Survey,12.49010378000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=55&section_id=c,33,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=55c
7556,Blackwater fault zone (Rainbow Canyon fault),323,113,"<15,000",2,0.2-1,3,RL,,,3,Inferred,100,,3,113,,136,,0.15552135000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=113&section_id=,32,
7557,Blackwater fault zone (Rainbow Canyon fault),123,113,"<15,000",2,0.2-1,3,RL,,,1,Well constrained,100,,3,113,,328,,3.01664855000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=113&section_id=,12,
7558,Blackwater fault zone (Rainbow Canyon fault),353,113,"<1,600,000",5,0.2-1,3,RL,,,3,Inferred,100,,3,113,,313,,0.88097858000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=113&section_id=,35,
7559,Red Mountain fault zone (Red Mountain fault),232,90,"<130,000",3,1-5,2,R,,,2,Moderately constrained,100,,2,90,,292,,20.24984426000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,23,
7560,Red Mountain fault zone (Red Mountain fault),332,90,"<130,000",3,1-5,2,R,,,3,Inferred,100,,2,90,,291,,4.80789679000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,33,
7561,Red Mountain fault zone (Red Mountain fault),132,90,"<130,000",3,1-5,2,R,,,1,Well constrained,100,,2,90,,113,,2.26475701000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,13,
7629,Russ fault zone (Russ fault),0,150,"<130,000",3,Unknown,0,,,,1,Well constrained,100,,4,150,,316,,1.98024598000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=150&section_id=,13,
7565,"Red Mountain fault zone (Red Mountain fault, north branch)",232,90,"<130,000",3,1-5,2,R,,,2,Moderately constrained,100,,2,90,,285,,21.10083745000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,23,
7566,"Red Mountain fault zone (Red Mountain fault, north strand)",232,90,"<130,000",3,1-5,2,R,,,2,Moderately constrained,100,,2,90,,261,,3.63630174000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,23,
7567,"Red Mountain fault zone (Red Mountain fault, north strand)",252,90,"<1,600,000",5,1-5,2,R,,,2,Moderately constrained,100,,2,90,,305,,1.42678823000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,25,
7568,"Red Mountain fault zone (Red Mountain fault, north strand)",352,90,"<1,600,000",5,1-5,2,R,,,3,Inferred,100,,2,90,,295,,0.35915901000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,35,
7569,"Red Mountain fault zone (Red Mountain fault, south branch)",232,90,"<130,000",3,1-5,2,R,,,2,Moderately constrained,100,,2,90,,274,,47.52286661000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,23,
7570,"Red Mountain fault zone (Red Mountain fault, south strand)",222,90,"<15,000",2,1-5,2,R,,,2,Moderately constrained,100,,2,90,,103,,3.15784542000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,22,
7571,"Red Mountain fault zone (Red Mountain fault, south strand)",322,90,"<15,000",2,1-5,2,R,,,3,Inferred,100,,2,90,,291,,1.58538890000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=90&section_id=,32,
7572,Red Pass fault,0,360,"<15,000",2,Unknown,0,,,,3,Inferred,100,,4,360,,318,,9.13488990000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=360&section_id=,32,
7573,Red Pass fault,0,360,"<15,000",2,Unknown,0,,,,1,Well constrained,100,,4,360,,327,,11.44416708000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=360&section_id=,12,
7574,Konocti Bay fault zone (Red Road fault),0,169,"<15,000",2,Unknown,0,,,,1,Well constrained,100,,4,169,,328,,4.82584300000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=169&section_id=,12,
7575,Crafton Hills fault zone (Redlands fault),0,336,"<130,000",3,Unknown,0,,,,2,Moderately constrained,100,,4,336,,62,,1.51921752000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=336&section_id=,23,
7576,Crafton Hills fault zone (Redlands fault),0,336,"<130,000",3,Unknown,0,,,,1,Well constrained,100,,4,336,,75,,6.60700803000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=336&section_id=,13,
7577,Redondo Canyon fault,223,130,"<15,000",2,0.2-1,3,R,,,2,Moderately constrained,100,,2,130,,81,California Geological Survey,9.24438257000,http://geohazards.usgs.gov/cfusion/qfault/show_report_AB.cfm?fault_id=130&section_id=,22,http://geohazards.usgs.gov/cfusion/qfault/qf_web_ims.cfm?qfault_id=130
